country,keyword,search_volume,cpc,competition_level,source,difficulty
pt,espaço navegante lisboa,210,0.02,LOW,w10,
pt,espaços lisboa,210,6.83,LOW,w10,
pt,residencial horizonte lisboa,210,0.86,HIGH,w10,
pt,escritorio lisboa,210,11.39,MEDIUM,w10,
pt,cudell outdoor solutions lisboa,210,0.34,LOW,w10,
pt,casa de pedra lisboa,210,2.98,LOW,w10,
pt,mr clean torres de lisboa,210,0,LOW,w10,
es,vuelos suiza madrid,210,0.46,MEDIUM,w10,
es,vuelos baratos guayaquil,210,0.78,MEDIUM,w10,
es,vuelos low cost madrid,210,0.67,HIGH,w10,
es,vuelos baratos madrid zurich,210,0.95,HIGH,w10,
es,vuelos baratos madrid cracovia,210,0.59,HIGH,w10,
es,vuelos baratos a marsella,210,0.48,HIGH,w10,
es,vuelo madrid cabo verde directo,210,0.57,MEDIUM,w10,
es,vuelo a barcelona ida y vuelta,210,0.39,HIGH,w10,
es,renfe irun madrid,210,0.37,LOW,w10,
es,tren de cercanías san sebastián,210,0,LOW,w10,
es,tren tolosa madrid,210,0.6,MEDIUM,w10,
es,renfe cercanías castellón,210,0,LOW,w10,
es,san sebastian madrid tren,210,0.63,MEDIUM,w10,
es,ag-30 diésel,210,0.14,LOW,w10,
es,suv diésel 2025,210,0.71,HIGH,w10,
es,audi q4 diésel,210,0.19,HIGH,w10,
es,diésel combustible,210,0.02,LOW,w10,
es,comprobar inyectores diésel,210,0.37,HIGH,w10,
es,nissan qashqai diésel,210,0.66,MEDIUM,w10,
es,renault clio diésel segunda mano,210,0.26,HIGH,w10,
es,common rail diésel,210,0.06,LOW,w10,
es,barcola barcelona,210,0,LOW,w10,
es,renfe salamanca barcelona,210,0.35,LOW,w10,
es,habitacion compartida barcelona,210,0.82,MEDIUM,w10,
es,padron convivencia barcelona,210,0,LOW,w10,
es,vuelos bali barcelona,210,0.5,MEDIUM,w10,
es,valor sentimental barcelona,210,0,LOW,w10,
es,renfe donostia barcelona,210,0.42,LOW,w10,
es,barcelona rabat,210,0.51,MEDIUM,w10,
es,barcelona en 2 dias,210,0.5,HIGH,w10,
es,hotel sercotel barcelona,210,0.94,MEDIUM,w10,
es,actividades fin de semana barcelona,210,0.59,HIGH,w10,
es,aparthotel barcelona montjuic,210,1.05,HIGH,w10,
es,tours en barcelona,210,1.7,HIGH,w10,
es,hoteles boutique barcelona,210,1.43,HIGH,w10,
es,carrer trafalgar barcelona,210,0,LOW,w10,
es,tiempo barcelona gracia,210,0,LOW,w10,
es,alicante barcelona coche,210,0,LOW,w10,
es,trasmediterranea barcelona menorca,210,1.47,HIGH,w10,
es,renfe barcelona salamanca,210,0.35,LOW,w10,
es,hotel cuatro naciones barcelona,210,1.12,HIGH,w10,
es,crucero dubrovnik,210,1.34,MEDIUM,w10,
es,vueling destinos desde barcelona,210,0.12,LOW,w10,
es,barcelona en dos dias,210,0.61,HIGH,w10,
es,avenida diagonal 550 barcelona,210,0.07,LOW,w10,
es,rutas asturias bici,210,0.58,LOW,w10,
es,bici alicante,210,0.4,HIGH,w10,
es,bici elche,210,0.2,LOW,w10,
es,ruta danubio en bici,210,0.46,LOW,w10,
es,bici en barcelona,210,1.05,HIGH,w10,
es,federacion montaña madrid,210,0.23,LOW,w10,
es,carril bici santander,210,2.48,LOW,w10,
es,marcha nordica madrid,210,0.26,LOW,w10,
es,paseo de recoletos 2 madrid,210,0,LOW,w10,
es,bici donostia,210,0.52,MEDIUM,w10,
es,bici huelva,210,0.23,HIGH,w10,
es,carril bici gijon,210,0,LOW,w10,
es,bici las palmas,210,0.15,HIGH,w10,
es,niagara en bici,210,0,LOW,w10,
es,paseo de juan xxiii madrid,210,0.03,LOW,w10,
es,alquiler bici electrica madrid,210,0.78,MEDIUM,w10,
es,alquiler bici eléctrica madrid,210,0.78,MEDIUM,w10,
es,bici plegable el corte ingles,210,0.2,HIGH,w10,
es,brooks brothers madrid,210,0.5,HIGH,w10,
es,tiendas bici oviedo,210,0.14,MEDIUM,w10,
es,ayuda bicicleta electrica madrid,210,0.24,LOW,w10,
es,tienda bici oviedo,210,0.14,MEDIUM,w10,
es,ponle freno madrid 2025 recorrido,210,0,LOW,w10,
es,bici segunda mano asturias,210,0.07,HIGH,w10,
es,alquilar bici en la graciosa,210,0.59,LOW,w10,
es,bici spinning el corte inglés,210,0.15,HIGH,w10,
es,bici paseo mujer segunda mano,210,0.09,HIGH,w10,
es,excursiones barco denia,210,0.74,MEDIUM,w10,
es,magallanes barco,210,0,LOW,w10,
es,fiestas en barco en valencia,210,0.68,MEDIUM,w10,
es,alquiler de barcos en valencia,210,0.94,MEDIUM,w10,
es,alquiler o barco de valdeorras,210,2.2,LOW,w10,
es,alquiler barco menorca con patrón,210,2.36,MEDIUM,w10,
es,excursion barco denia,210,0.74,MEDIUM,w10,
es,mediterráneo barco,210,0.52,LOW,w10,
es,barco segunda mano asturias,210,0.15,LOW,w10,
es,hospital barco de valdeorras,210,0,LOW,w10,
es,rio tormes barco de avila,210,0,LOW,w10,
es,taxis o barco de valdeorras,210,0.22,LOW,w10,
es,piso o barco de valdeorras,210,0.11,LOW,w10,
es,denia a menorca en barco,210,0.3,MEDIUM,w10,
es,paseo barco benidorm,210,0.29,HIGH,w10,
es,paseo en barco denia,210,0.9,HIGH,w10,
es,paseo en catamarán,210,0.82,HIGH,w10,
es,paseo en barco tenerife,210,1.02,MEDIUM,w10,
es,paseo catamaran valencia,210,0.73,HIGH,w10,
es,paseo en barco riaño,210,1.16,LOW,w10,
es,paseo en barco alicante,210,0.53,HIGH,w10,
es,aranjuez paseo en barco,210,0.69,LOW,w10,
es,paseos en barco isla cristina,210,0.66,MEDIUM,w10,
es,puerto marino restaurante,210,0.11,LOW,w10,
es,cargador motorola,210,0.19,HIGH,w10,
es,cargador telefono,210,0.17,HIGH,w10,
es,dinamo cargador,210,0.13,HIGH,w10,
es,cargador de movil rapido,210,0.25,HIGH,w10,
es,cargador iphone nuevo,210,0.17,HIGH,w10,
es,cargador nuevo iphone,210,0.17,HIGH,w10,
es,cargador inalambrico para iphone,210,0.17,HIGH,w10,
es,cargador oficial iphone,210,0.23,HIGH,w10,
es,cargador iphone 13 pro max,210,0.29,HIGH,w10,
es,comprar cargador iphone,210,0.33,HIGH,w10,
es,cargador inalambrico iphone 13,210,0.17,HIGH,w10,
es,cargador de carga rápida xiaomi,210,0.17,HIGH,w10,
es,cargador ipad air,210,0.18,HIGH,w10,
es,cable cargador apple,210,0.13,HIGH,w10,
es,cargador apple carga rapida,210,0.15,HIGH,w10,
es,cargador portatil para iphone,210,0.14,HIGH,w10,
es,cargador externo iphone,210,0.21,HIGH,w10,
es,cargador iphone externo,210,0.21,HIGH,w10,
es,cargador usb iphone,210,0.13,HIGH,w10,
es,cargador de pilas solar,210,0.16,HIGH,w10,
es,bateria y cargador parkside,210,0.2,HIGH,w10,
es,cargador coche electrico casa,210,1.34,HIGH,w10,
es,nieve mañana,210,0,LOW,w10,
es,solsticio de invierno hemisferio norte,210,0,LOW,w10,
es,los lunnis buenas noches hasta mañana,210,0,LOW,w10,
pt,ola de calor,210,0,LOW,w10,
pt,ondas e arribas,210,0,LOW,w10,
pt,consequências sinonimo,210,0,LOW,w10,
pt,consequências sinônimo,210,0,LOW,w10,
pt,onda verde,210,0,LOW,w10,
pt,calor menopausa,210,0.46,HIGH,w10,
pt,semana revista espanhola,210,0,LOW,w10,
es,lluvias valencia mañana,210,0,LOW,w10,
es,lluvia valencia mañana,210,0,LOW,w10,
es,alerta para mañana,210,0,LOW,w10,
es,lluvia aemet,210,0,LOW,w10,
es,el tiempo mapa lluvia,210,0,LOW,w10,
es,hay lluvia mañana,210,0,LOW,w10,
es,etiqueta ecológica,210,0.48,LOW,w10,
es,portal ayuntamiento de madrid,210,0,LOW,w10,
es,ayuntamiento madrid notificaciones,210,0,LOW,w10,
es,ivtm ayuntamiento de madrid,210,0,LOW,w10,
es,portal de transparencia ayuntamiento de madrid,210,0,LOW,w10,
es,peores barrios de avilés,210,0,LOW,w10,
es,plano alicante,210,0,LOW,w10,
es,nuevo aeropuerto madrid,210,0,LOW,w10,
es,jardinera aeropuerto,210,0,LOW,w10,
es,aeropuerto cerca de murcia,210,0.02,LOW,w10,
es,mejor parking aeropuerto alicante,210,1,HIGH,w10,
es,aeropuerto madrid llegadas hoy,210,0,LOW,w10,
es,hotel dentro del aeropuerto de madrid,210,1.35,HIGH,w10,
es,free shop aeropuerto madrid,210,0.02,LOW,w10,
es,mejores parking aeropuerto alicante,210,1,HIGH,w10,
es,aeropuerto pereira,210,0,LOW,w10,
es,aeropuerto de republica dominicana,210,0.29,LOW,w10,
es,aeropuerto almeria destinos,210,2.11,LOW,w10,
es,lanzaderas aeropuerto barcelona,210,0.92,LOW,w10,
es,aeropuerto de girona destinos,210,0.36,LOW,w10,
es,llegadas aeropuerto de jerez,210,0,LOW,w10,
es,traslado aeropuerto roma al centro,210,1.93,MEDIUM,w10,
es,traslados aeropuerto roma al centro,210,1.93,MEDIUM,w10,
es,llegadas aeropuerto amsterdam,210,0.02,LOW,w10,
es,aeropuerto de pollo,210,0,LOW,w10,
es,aeropuerto adolfo suarez llegadas,210,0,LOW,w10,
es,hungry club aeropuerto barcelona,210,0.96,LOW,w10,
es,llegadas aeropuerto san sebastian,210,0,LOW,w10,
pt,gare do oriente autocarros horários,210,0.5,LOW,w10,
pt,autocarro santarem lisboa,210,0.49,MEDIUM,w10,
pt,autocarros guimaraes lisboa,210,0.36,HIGH,w10,
pt,autocarro lisboa sesimbra,210,0.06,LOW,w10,
pt,autocarros turisticos lisboa,210,0.72,MEDIUM,w10,
pt,horários autocarros varela,210,0,LOW,w10,
pt,fatima lisboa autocarro,210,0.41,HIGH,w10,
pt,autocarro quarteira lisboa,210,0.84,HIGH,w10,
pt,autocarro turistico lisboa,210,0.72,MEDIUM,w10,
pt,estação oriente autocarros,210,0.07,LOW,w10,
pt,estação oriente autocarro,210,0.07,LOW,w10,
pt,fusos horários,210,0,LOW,w10,
pt,m31 autocarro horário,210,0,LOW,w10,
pt,estação de sete rios autocarros,210,0.01,LOW,w10,
pt,estação do oriente autocarros,210,0.07,LOW,w10,
pt,rodoviária de lisboa horários,210,0.68,LOW,w10,
es,que coche es el coche fantastico,210,0,LOW,w10,
es,cuanto dura un embrague de coche,210,0,LOW,w10,
es,cuanto dura una bateria de coche diesel,210,0,LOW,w10,
es,cuanto dura el embrague de un coche,210,0,LOW,w10,
es,cuantos amperios tiene una bateria de coche,210,0.2,LOW,w10,
es,como se carga la batería de un coche,210,0.08,MEDIUM,w10,
es,como se carga la bateria de un coche,210,0.08,MEDIUM,w10,
es,qué es la centralita de un coche,210,0,LOW,w10,
es,que espejos son obligatorios en el coche,210,0,LOW,w10,
es,es obligatorio llevar cadenas en el coche,210,0,LOW,w10,
es,qué coche es el coche fantástico,210,0,LOW,w10,
es,que significa mg coche,210,0,LOW,w10,
es,cuánto dura una batería,210,0,LOW,w10,
es,donde comprar fusible coche,210,0.31,HIGH,w10,
es,cuanto dura una batería,210,0,LOW,w10,
es,donde comprar fusibles coche,210,0.31,HIGH,w10,
es,como poner pinzas bateria coche,210,0,LOW,w10,
es,cuantas bujías tiene un coche,210,0,LOW,w10,
es,cuantas bujias tiene un coche,210,0,LOW,w10,
es,que es la inyección del coche,210,0,LOW,w10,
es,como recuperar una batería que no carga,210,0.42,LOW,w10,
es,se puede cambiar el color de un coche,210,0,LOW,w10,
es,cuánto suele durar una batería de coche,210,0,LOW,w10,
es,que son los inyectores de un coche,210,0,LOW,w10,
es,cuantos voltios tiene una batería de coche,210,0,LOW,w10,
es,que es una centralita de un coche,210,0,LOW,w10,
es,qué garantía tiene una batería de coche,210,0,LOW,w10,
es,cuantos voltios tiene una bateria de coche,210,0,LOW,w10,
es,cada cuánto tiempo se cambia el aceite del coche,210,0.39,LOW,w10,
es,autopista a3,210,0,LOW,w10,
es,autopista a1,210,0,LOW,w10,
es,autopista a5,210,0,LOW,w10,
es,a5 autopista,210,0,LOW,w10,
es,autopista a4,210,0,LOW,w10,
es,autopista a 1,210,0,LOW,w10,
es,autopista coches,210,0.58,LOW,w10,
es,coche autopista,210,0.58,LOW,w10,
es,autopista a 4,210,0,LOW,w10,
es,autopista a 5,210,0,LOW,w10,
es,señal entrada autopista,210,0,LOW,w10,
es,área de descanso autopista,210,0,LOW,w10,
es,mapa linea 9,210,0,LOW,w10,
es,peaje ferrol coruña,210,0,LOW,w10,
es,peaje burgos bilbao,210,0,LOW,w10,
es,peaje coruña ferrol,210,0,LOW,w10,
es,autopista logroño bilbao precio,210,0,LOW,w10,
es,mapa ibiza formentera,210,0.05,LOW,w10,
es,visit formentera,210,0.28,MEDIUM,w10,
es,ferry cadiz gran canaria,210,0.92,MEDIUM,w10,
es,provincia de ibiza,210,0,LOW,w10,
es,real murcia ibiza,210,0,LOW,w10,
es,ferry barato mallorca menorca,210,0.47,MEDIUM,w10,
es,prensa ibiza,210,0,LOW,w10,
es,trastero ibiza,210,0.78,LOW,w10,
es,ferry lanzarote gran canaria,210,0.48,MEDIUM,w10,
es,cala codolar ibiza,210,1.1,LOW,w10,
es,ibiza en octubre,210,0.81,LOW,w10,
es,ferry de atenas a mykonos,210,1.4,HIGH,w10,
es,alquiler de villas en ibiza,210,2.4,MEDIUM,w10,
es,donostia codigo postal,210,0,LOW,w10,
es,mapa dialectos españa,210,0,LOW,w10,
es,parques naturales españa mapa,210,0.15,LOW,w10,
pt,preço eletricidade galp,210,1.27,MEDIUM,w10,
pt,preço certo inscrição,210,0,LOW,w10,
pt,simulador preço eletricidade,210,1.83,HIGH,w10,
pt,jazigo preço,210,0.82,LOW,w10,
pt,gecko preço,210,0.05,LOW,w10,
pt,histerossalpingografia preço,210,0.64,LOW,w10,
pt,preço litro gasolina,210,0,LOW,w10,
pt,recargas blu preço,210,0,LOW,w10,
pt,inspecção automovel preço,210,0.69,LOW,w10,
pt,ford focus preço,210,0.16,LOW,w10,
pt,gasoleo repsol preço,210,1.22,LOW,w10,
pt,preço amortecedores,210,0.23,MEDIUM,w10,
pt,preço mel,210,0.22,MEDIUM,w10,
pt,zircônias preço,210,0.4,HIGH,w10,
pt,bioetanol preço,210,0.2,HIGH,w10,
pt,preço contentores,210,0.25,HIGH,w10,
pt,preço ozempic,210,0,LOW,w10,
pt,veev preço,210,0,LOW,w10,
pt,mebocaina preço,210,0.78,LOW,w10,
pt,preço jacuzzi,210,0.52,HIGH,w10,
pt,preço rainbow,210,0.61,MEDIUM,w10,
pt,jacuzzi preço,210,0.54,HIGH,w10,
pt,preço combustiveis dgeg,210,0,LOW,w10,
pt,preço do bioetanol,210,0.3,HIGH,w10,
pt,inspeção b preço,210,0.69,LOW,w10,
pt,função públika preço,210,0,LOW,w10,
pt,preço carros elétricos,210,0.63,MEDIUM,w10,
pt,kidzania preço bilhetes,210,0.02,LOW,w10,
pt,avamys preço wells,210,0,LOW,w10,
pt,preço combustíveis coimbra,210,0.62,LOW,w10,
pt,gasóleo repsol preço,210,1.22,LOW,w10,
pt,preço certo inscrições,210,0,LOW,w10,
pt,preço de carros,210,1.37,MEDIUM,w10,
pt,zontes 368g preço,210,0.04,LOW,w10,
pt,preço iphone brasil,210,0.11,HIGH,w10,
pt,blu 2.0 preço,210,0,LOW,w10,
pt,o preço da confissão,210,0,LOW,w10,
es,dmax alerta policia,210,0,LOW,w10,
es,diario as ultima hora,210,0,LOW,w10,
es,aemet pontedeume por horas,210,0,LOW,w10,
es,alerta policia dmax,210,0,LOW,w10,
es,aemet santa cruz de bezana,210,0,LOW,w10,
es,ultima hora uco,210,0,LOW,w10,
es,pau galicia 2026,210,0,LOW,w10,
es,sem barcelona,210,0,LOW,w10,
es,naranja confitada mercadona,210,0.15,LOW,w10,
es,rodas galicia,210,0,LOW,w10,
es,hora brasil são paulo,210,0,LOW,w10,
es,barcelona rio de janeiro,210,0.39,MEDIUM,w10,
es,mapa avisos aemet,210,0,LOW,w10,
es,hora são paulo,210,0,LOW,w10,
es,pontons barcelona,210,0,LOW,w10,
es,fp basica galicia,210,0.74,LOW,w10,
es,aemet segorbe por horas,210,0,LOW,w10,
es,aemet marchena por horas,210,0,LOW,w10,
es,panel naranja adr,210,0.27,HIGH,w10,
es,permiso para quemar xunta de galicia,210,0,LOW,w10,
es,hora portuguesa,210,0,LOW,w10,
es,hora madeira,210,0,LOW,w10,
es,bus sevilla barcelona,210,0.29,MEDIUM,w10,
es,bus in barcelona,210,0.67,MEDIUM,w10,
es,bus granada madrid alsa,210,0.03,LOW,w10,
es,madrid toulouse bus,210,0.83,MEDIUM,w10,
es,madrid moncloa bus station,210,0.57,LOW,w10,
es,bus from madrid to granada,210,1.02,MEDIUM,w10,
es,autobus 59 barcelona,210,0,LOW,w10,
es,autobus 47 barcelona,210,0,LOW,w10,
es,real madrid bus,210,0.06,LOW,w10,
es,recorregut autobús h8 barcelona,210,0,LOW,w10,
es,bus madrid huesca,210,0.19,MEDIUM,w10,
es,línea 1 bus,210,0,LOW,w10,
es,mapa línea bus 34,210,0,LOW,w10,
es,ávila bus línea 3,210,0,LOW,w10,
pt,comboio porto lisboa intercidades,210,0.6,LOW,w10,
pt,comboio loule lisboa,210,0.7,LOW,w10,
pt,horário comboio lisboa,210,0.37,LOW,w10,
pt,comboio valença porto,210,0.15,LOW,w10,
pt,horário comboio faro lisboa,210,0.25,LOW,w10,
pt,horario comboio para lisboa,210,0.37,LOW,w10,
pt,horário comboio porto guimarães,210,0,LOW,w10,
pt,sines comboio,210,0.63,LOW,w10,
pt,comboio sines,210,0.63,LOW,w10,
pt,comboio carcavelos,210,0,LOW,w10,
pt,comboios lisboa porto intercidades,210,0.6,LOW,w10,
pt,pessoa colhida por comboio hoje,210,0,LOW,w10,
pt,chega lisboa,210,0,LOW,w10,
pt,azul fidelidade,210,0.31,LOW,w10,
pt,olho azul cabo verde,210,0,LOW,w10,
pt,voos de lisboa para londres,210,0.59,MEDIUM,w10,
pt,voos lisboa cairo,210,0.53,MEDIUM,w10,
pt,voos lisboa basileia,210,0.79,HIGH,w10,
pt,mala azul marinho,210,0.64,HIGH,w10,
pt,verao azul letra,210,0,LOW,w10,
pt,lisboa punta cana tempo de voo,210,0.08,LOW,w10,
pt,voos lisboa oslo,210,1.16,HIGH,w10,
pt,voos lisboa croácia,210,0.29,HIGH,w10,
pt,voos frankfurt lisboa,210,0.63,MEDIUM,w10,
pt,lisboa beja distância,210,0,LOW,w10,
pt,voos lisboa italia,210,0.37,HIGH,w10,
pt,voos lisboa colonia,210,0.87,HIGH,w10,
pt,alerta vermelho lisboa,210,0,LOW,w10,
pt,voo lisboa salvador,210,1.45,HIGH,w10,
pt,lisboa rio de janeiro voos,210,0.78,HIGH,w10,
pt,cor azul significado,210,0,LOW,w10,
pt,o cavaleiro azul,210,0,LOW,w10,
pt,azul da prússia,210,0.06,LOW,w10,
pt,amarelo e azul,210,0,LOW,w10,
pt,azul da prussia,210,0.06,LOW,w10,
pt,azul e verde da que cor,210,0,LOW,w10,
pt,azul e verde dá que cor,210,0,LOW,w10,
pt,lisboa cancun tempo de voo,210,0.1,LOW,w10,
pt,sharpei azul,210,0,LOW,w10,
pt,azul amarelo,210,0,LOW,w10,
pt,voos lisboa bilbau,210,0.74,HIGH,w10,
pt,voos hoje lisboa,210,0.76,LOW,w10,
pt,voo lisboa grécia,210,1.51,MEDIUM,w10,
pt,voos praga lisboa,210,0.73,HIGH,w10,
pt,voos lisboa dusseldorf,210,1.31,HIGH,w10,
pt,voo praga lisboa,210,0.73,HIGH,w10,
pt,voos lisboa creta,210,0.51,HIGH,w10,
pt,voos lisboa croacia,210,0.29,HIGH,w10,
pt,passagem aerea lisboa,210,0.62,HIGH,w10,
pt,tap lisboa luanda,210,0.36,MEDIUM,w10,
pt,voo sao paulo lisboa,210,0.69,MEDIUM,w10,
pt,lisboa londres voos baratos,210,0.8,HIGH,w10,
pt,voos baratos lisboa londres,210,0.8,HIGH,w10,
pt,voos porto lisboa ryanair,210,0.21,MEDIUM,w10,
pt,voos porto santo lisboa,210,0.66,HIGH,w10,
pt,camisola brasil azul,210,0.07,HIGH,w10,
es,aparcamiento de camiones san isidro alicante,210,0,LOW,w10,
es,aparcamiento aeropuerto zaragoza,210,0.75,HIGH,w10,
es,aparcamiento torre sevilla,210,0.31,LOW,w10,
es,aparcamiento alicante aeropuerto,210,1.62,MEDIUM,w10,
es,aparcamiento gratis toledo,210,0.02,LOW,w10,
es,aparcamiento gratuito en madrid,210,0.07,LOW,w10,
es,aparcamiento metromar,210,0,LOW,w10,
es,parking aena larga estancia palma,210,0.22,LOW,w10,
es,aena parking larga estancia palma,210,0.22,LOW,w10,
es,aparcamiento t2 barajas,210,0.98,LOW,w10,
es,aparcamiento en hondarribia,210,0,LOW,w10,
es,aparcamiento en gibraltar,210,0,LOW,w10,
es,aparcamiento en denia,210,0.09,LOW,w10,
es,aparcamiento barajas t2,210,0.98,LOW,w10,
es,aparcamiento granada centro,210,0.56,LOW,w10,
es,aparcamiento en granada centro,210,0.56,LOW,w10,
es,aparcamiento gratuito la vaguada,210,0,LOW,w10,
es,aparcamiento zona naranja valencia,210,0.58,LOW,w10,
es,aparcamiento embarcadero santo estevo,210,0,LOW,w10,
es,aparcamiento aeropuerto santiago de compostela,210,0.6,MEDIUM,w10,
es,aparcamiento minusvalidos cerca de mi,210,0.02,LOW,w10,
es,aparcamiento centro comercial la calzada,210,0,LOW,w10,
es,aparcamiento de autocaravanas el molino harinero,210,0,LOW,w10,
es,don parking barcelona aparcamiento aeropuerto bcn t1 y t2,210,0,LOW,w10,
pt,viagens ponta delgada,210,0.92,HIGH,w10,
pt,voos tempo real ponta delgada,210,0,LOW,w10,
pt,voos porto lisboa 5 euros,210,0.27,MEDIUM,w10,
pt,viagens avião porto lisboa,210,0.36,HIGH,w10,
pt,viagem porto-lisboa avião,210,0.36,HIGH,w10,
pt,viagem porto lisboa avião,210,0.36,HIGH,w10,
pt,passagem porto paris,210,0.64,MEDIUM,w10,
pt,companhia portugueza do chá porto,210,0,LOW,w10,
pt,meteorologia previsão 15 dias,210,0,LOW,w10,
pt,instituto de meteorologia 14 dias,210,0,LOW,w10,
pt,meteorologia vila viçosa 14 dias,210,0,LOW,w10,
pt,tempo ipma cascais,210,0,LOW,w10,
pt,tempo porto ipma 14 dias,210,0,LOW,w10,
pt,meteorologia porto santo 25 dias,210,0,LOW,w10,
pt,previsão tempo 30 dias lisboa,210,0,LOW,w10,
pt,previsão tempo lisboa 30 dias,210,0,LOW,w10,
pt,meteorologia vila pouca de aguiar ipma,210,0,LOW,w10,
pt,tempo palmela ipma,210,0,LOW,w10,
pt,meteorologia sesimbra 14 dias,210,0,LOW,w10,
pt,meteorologia paredes ipma,210,0,LOW,w10,
pt,meteorologia vila do conde 15 dias,210,0,LOW,w10,
pt,meteorologia sabrosa vila real,210,0,LOW,w10,
pt,tempo nos próximos 25 dias funchal,210,0,LOW,w10,
pt,ipma mafra 10 dias,210,0,LOW,w10,
es,horario renfe gandía valencia,210,0.92,LOW,w10,
es,mudanza madrid valencia,210,8.23,LOW,w10,
es,mudanzas madrid valencia,210,8.23,LOW,w10,
es,bioparc valencia como llegar,210,0,LOW,w10,
es,ivo valencia como llegar,210,0,LOW,w10,
es,viaje a madrid desde valencia,210,0.86,HIGH,w10,
es,primark valencia horario,210,0,LOW,w10,
es,bonaire valencia horario,210,0.05,LOW,w10,
es,distancia madrid valencia coche,210,0,LOW,w10,
es,horario tren valencia gandia fin de semana,210,0.25,LOW,w10,
es,anna valencia como llegar,210,0,LOW,w10,
es,madrid 7 picos 2026,210,0,LOW,w10,
es,el corte ingles horario valencia,210,0.58,LOW,w10,
es,metro gratis valencia,210,0,LOW,w10,
es,trenes gandia valencia hoy,210,0.42,LOW,w10,
es,kilómetros de valencia a madrid,210,0,LOW,w10,
es,viajes a madrid desde valencia,210,0.86,HIGH,w10,
es,horario misa valencia,210,0,LOW,w10,
es,roig arena valencia como llegar,210,0,LOW,w10,
es,solicitar padron barcelona,210,0,LOW,w10,
es,agencias barcelona,210,3.25,LOW,w10,
es,transporte en barcelona,210,0.65,MEDIUM,w10,
es,permiso obras menores barcelona,210,2.06,LOW,w10,
es,agencias de traduccion barcelona,210,2.65,LOW,w10,
es,escolarización zaragoza 2025 2026,210,0,LOW,w10,
es,etiqueta energetica madrid,210,1.63,LOW,w10,
es,empresas de conserjería barcelona,210,2.87,LOW,w10,
es,cita previa upm,210,0,LOW,w10,
