country,keyword,search_volume,cpc,competition,competition_level,source,monthly_searches,difficulty
es,ofertas del spar,2400,0.04,0.01,LOW,affiliate,0,
es,descuento ryanair,2400,0.85,0.12,LOW,affiliate,0,
pt,www ojogos pt,2400,0,0,LOW,affiliate,0,
pt,casas para alugar em gaia,2400,0.11,0.36,MEDIUM,affiliate,0,
pt,feijao verde sintra,2400,0.13,0.16,LOW,affiliate,0,
pt,felizes pt mensagens,2400,2.1,0.01,LOW,affiliate,0,
pt,instituto da mobilidade e dos transportes coimbra,2400,0,0.03,LOW,affiliate,0,
pt,casas alugar gaia,2400,0.11,0.36,MEDIUM,affiliate,0,
pt,casas para alugar sintra,2400,0.14,0.41,MEDIUM,affiliate,0,
pt,vida leve vegetariano,2400,0.36,0.02,LOW,affiliate,0,
pt,conservatoria do registo civil de sintra,2400,0.02,0.03,LOW,affiliate,0,
pt,seixal pt,2400,0,0,LOW,affiliate,0,
pt,felizes pt app,2400,1.56,0.02,LOW,affiliate,0,
pt,solitário online,2400,0.04,0.06,LOW,affiliate,0,
pt,moeda em cabo verde,2400,0.01,0,LOW,affiliate,0,
pt,cocô verde,2400,0.02,0.01,LOW,affiliate,0,
pt,casas para alugar gaia,2400,0.11,0.36,MEDIUM,affiliate,0,
pt,porto benfica hora,2400,0.82,0.01,LOW,affiliate,0,
pt,chat portugal online,2400,0.77,0.16,LOW,affiliate,0,
pt,conservatoria do registo civil do seixal,2400,0.06,0.03,LOW,affiliate,0,
pt,feijão verde sintra,2400,0.17,0.19,LOW,affiliate,0,
pt,mounjaro portugal preço,2400,1.01,0.28,LOW,affiliate,0,
pt,emprego vila verde,2400,0.03,0.1,LOW,affiliate,0,
pt,hora na madeira,2400,0,0,LOW,affiliate,0,
pt,feijao verde fun park sintra,2400,0.11,0.07,LOW,affiliate,0,
pt,registo criminal brasil,2400,0.49,0,LOW,affiliate,0,
pt,hora na argentina,2400,0,0,LOW,affiliate,0,
pt,benfica modalidades,2400,0,0,LOW,affiliate,0,
pt,a hora do mal,2400,0,0,LOW,affiliate,0,
pt,paragem rede expressos,2400,0.07,0.02,LOW,affiliate,0,
es,cartelera rosaleda malaga,2400,0,0,LOW,affiliate,0,
es,hoteles fuengirola baratos,2400,0.93,0.73,HIGH,affiliate,0,
es,hoteles con toboganes malaga,2400,0.51,0.98,HIGH,affiliate,0,
es,hoteles baratos oviedo,2400,0.99,0.71,HIGH,affiliate,0,
es,diario sur malaga cf,2400,0,0,LOW,affiliate,0,
es,donde comer en el puerto de santa maria,2400,0.11,0.04,LOW,affiliate,0,
es,restaurante la tagliatella gabriel celaya málaga,2400,0.44,0.04,LOW,affiliate,0,
es,hostales baratos granada,2400,0.9,0.74,HIGH,affiliate,0,
es,churros malaga,2400,0.22,0.04,LOW,affiliate,0,
es,toysrus malaga,2400,0.17,0.7,HIGH,affiliate,0,
es,parking sur malaga,2400,1.62,0.7,HIGH,affiliate,0,
es,parking europa,2400,0.22,0.05,LOW,affiliate,0,
es,parking vigo,2400,0.69,0.18,LOW,affiliate,0,
es,blanes parking gratis,2400,0,0,LOW,affiliate,0,
es,parking sabadell,2400,0.3,0.09,LOW,affiliate,0,
es,parking figueres,2400,0.27,0.09,LOW,affiliate,0,
es,parking lercaro,2400,0.42,0.03,LOW,affiliate,0,
es,alcudia parking,2400,0.74,0.03,LOW,affiliate,0,
es,parking renfe mataró,2400,1.02,0.06,LOW,affiliate,0,
es,parking del port,2400,0,0.04,LOW,affiliate,0,
es,parking neptuno,2400,0.79,0.07,LOW,affiliate,0,
es,parking crespo rascon,2400,0.31,0.08,LOW,affiliate,0,
es,parking nerja,2400,0.07,0.02,LOW,affiliate,0,
es,parking blanes,2400,0.06,0.06,LOW,affiliate,0,
es,parking t4 barajas,2400,0.83,0.59,MEDIUM,affiliate,0,
es,parking en nerja,2400,0.07,0.02,LOW,affiliate,0,
es,parking t2 barajas,2400,0.66,0.43,MEDIUM,affiliate,0,
es,figueres parking,2400,0.27,0.09,LOW,affiliate,0,
es,teléfono del banco sabadell,2400,3.13,0.01,LOW,affiliate,0,
es,pisos venta gandia,2400,0.15,0.54,MEDIUM,affiliate,0,
es,interbus comprar billetes,2400,0.42,0.06,LOW,affiliate,0,
es,comprar casa tenerife,2400,0.19,0.57,MEDIUM,affiliate,0,
es,dónde comprar,2400,0.32,0.3,LOW,affiliate,0,
es,barcos en venta,2400,0.26,0.78,HIGH,affiliate,0,
es,cita previa hacienda teléfono,2400,1.05,0.16,LOW,affiliate,0,
es,punto de venta,2400,7.99,0.2,LOW,affiliate,0,
es,casas venta,2400,0.2,0.41,MEDIUM,affiliate,0,
es,penalizacion por jubilacion anticipada,2400,0.17,0.03,LOW,affiliate,0,
es,venta patrite,2400,0.06,0,LOW,affiliate,0,
es,venta pisos huesca capital,2400,0.04,0.24,LOW,affiliate,0,
es,venta caracena,2400,0.08,0,LOW,affiliate,0,
es,teléfono financiera carrefour,2400,1.72,0.01,LOW,affiliate,0,
es,tabla jubilacion anticipada,2400,0,0,LOW,affiliate,0,
es,billetes de pesetas,2400,0.02,0.6,MEDIUM,affiliate,0,
es,horarios de caixabank,2400,0,0,LOW,affiliate,0,
es,naviera armas billetes,2400,0.38,0.44,MEDIUM,affiliate,0,
es,bbva: teléfono atención al cliente,2400,0,0,LOW,affiliate,0,
es,pisos venta jaen,2400,0.14,0.58,MEDIUM,affiliate,0,
es,nbus comprar billetes,2400,0.52,0,LOW,affiliate,0,
es,pisos granada comprar,2400,0.1,0.55,MEDIUM,affiliate,0,
es,venta caravanas,2400,0.14,0.48,MEDIUM,affiliate,0,
es,piso chipiona venta,2400,0.1,0.51,MEDIUM,affiliate,0,
es,venta de,2400,2.23,0.06,LOW,affiliate,0,
es,pisos en venta mislata,2400,0.11,0.47,MEDIUM,affiliate,0,
es,comprar piso granada,2400,0.1,0.55,MEDIUM,affiliate,0,
es,venta correro,2400,0,0,LOW,affiliate,0,
es,venta pisos santurtzi,2400,0.06,0.43,MEDIUM,affiliate,0,
es,comprar piso valladolid,2400,0.09,0.39,MEDIUM,affiliate,0,
es,venta apartamentos en benidorm,2400,0.16,0.46,MEDIUM,affiliate,0,
es,teléfono de atención al cliente banco santander,2400,0,0,LOW,affiliate,0,
es,pisos de bancos en venta,2400,0.29,0.49,MEDIUM,affiliate,0,
es,tesorería general de la seguridad social teléfono,2400,1.08,0.02,LOW,affiliate,0,
es,compra en inglés,2400,0,0,LOW,affiliate,0,
es,horarios oficina bbva,2400,0,0,LOW,affiliate,0,
es,pisos en venta huelva capital,2400,0.18,0.55,MEDIUM,affiliate,0,
es,numismática mayor 25,2400,0.05,0.1,LOW,affiliate,0,
es,teléfono gratuito de cetelem,2400,2.94,0.03,LOW,affiliate,0,
es,teléfono allianz gratuitos,2400,0.72,0.23,LOW,affiliate,0,
es,gastos compra vivienda,2400,0.9,0.07,LOW,affiliate,0,
es,pisos en venta zarautz,2400,0.04,0.37,MEDIUM,affiliate,0,
es,descuentos tarjeta dorada renfe,2400,0,0,LOW,affiliate,0,
es,teléfono gratuito hacienda,2400,1.01,0.11,LOW,affiliate,0,
es,venta piso rota,2400,0.09,0.42,MEDIUM,affiliate,0,
es,caixabank teléfono atención cliente,2400,2.3,0,LOW,affiliate,0,
es,renfe venta billetes,2400,0.73,0.11,LOW,affiliate,0,
es,venta casas,2400,0.24,0.36,MEDIUM,affiliate,0,
pt,easyjet voos baratos,2400,0.33,0.43,MEDIUM,affiliate,0,
pt,voos baratos da easyjet,2400,0.33,0.43,MEDIUM,affiliate,0,
pt,auto declaração,2400,2.41,0.01,LOW,affiliate,0,
pt,ver se tem seguro,2400,1.94,0.02,LOW,affiliate,0,
pt,verificar seguro por matricula,2400,2.48,0.01,LOW,affiliate,0,
pt,seguro de viagem,2400,3.83,0.8,HIGH,affiliate,0,
pt,saca rabos portugal,2400,0,0,LOW,affiliate,0,
pt,futsal feminino portugal,2400,0,0,LOW,affiliate,0,
pt,notícias de portugal,2400,0.27,0.01,LOW,affiliate,0,
pt,casas de madeira portugal,2400,0.27,0.65,MEDIUM,affiliate,0,
pt,porto seguro,2400,0.51,0,LOW,affiliate,0,
pt,parques aquáticos portugal,2400,0.21,0.07,LOW,affiliate,0,
pt,bragança portugal,2400,0.36,0.04,LOW,affiliate,0,
pt,passatempos portugal,2400,0.85,0.04,LOW,affiliate,0,
pt,praia da falesia portugal,2400,1.46,0.03,LOW,affiliate,0,
pt,portugal hoquei,2400,0,0,LOW,affiliate,0,
pt,portugal energia,2400,6.07,0.38,MEDIUM,affiliate,0,
pt,dia das crianças em portugal,2400,0,0,LOW,affiliate,0,
pt,diferença horaria portugal brasil,2400,0,0,LOW,affiliate,0,
es,aemet marítima baleares,2400,0,0,LOW,affiliate,0,
es,tráfico Las Palmas,1900,0,LOW,,seed,12,
es,tráfico Bilbao,1900,1.06,LOW,,seed,12,
es,trenes hoy,1900,0.59,LOW,,seed,12,
es,barcos en tiempo real,1900,0.14,LOW,,seed,12,
es,ferry a Formentera,1900,0.65,MEDIUM,,seed,12,
es,ferry Málaga Melilla,1900,0.87,MEDIUM,,seed,12,
es,gasolina más barata,1900,0.08,LOW,,seed,12,
es,precio gasolina 95,1900,1.11,LOW,,seed,12,
es,provincia Bilbao,1900,4.39,LOW,,seed,12,
es,provincia Vigo,1900,0.57,LOW,,seed,12,
es,mapa Zaragoza,1900,0.11,LOW,,seed,12,
es,puntos carnet conducir,1900,2.19,LOW,,seed,12,
pt,aeroporto faro partidas,1900,2.59,LOW,,seed,12,
pt,mapa Braga,1900,0,LOW,,seed,12,
pt,mapa Aveiro,1900,0,LOW,,seed,12,
pt,banco de portugal lisboa,1900,1.66,0.02,LOW,expansion,0,
pt,comprar autocaravana,1900,0.07,0.34,MEDIUM,expansion,0,
pt,bilhetes oceanário,1900,0.44,0.77,HIGH,expansion,0,
pt,preço em euros,1900,0,0,LOW,expansion,0,
pt,serviço de finanças lisboa 4,1900,2.25,0.01,LOW,expansion,0,
pt,horários finanças,1900,0,0,LOW,expansion,0,
pt,portugal gdp,1900,0,0,LOW,expansion,0,
pt,lojas primark portugal,1900,0.27,0.01,LOW,expansion,0,
pt,serviço de finanças de lisboa 3,1900,0,0,LOW,expansion,0,
pt,bilheteira online,1900,0.36,0.21,LOW,expansion,0,
pt,horários ipcb,1900,0,0,LOW,expansion,0,
pt,preços em euros,1900,0,0,LOW,expansion,0,
pt,casas pré-fabricadas portugal preços chave na mão,1900,0.27,0.48,MEDIUM,expansion,0,
pt,finanças lisboa,1900,2.44,0.01,LOW,expansion,0,
pt,mercados lisboa,1900,0.43,0.14,LOW,expansion,0,
pt,bilhetes oceanario,1900,0.44,0.77,HIGH,expansion,0,
pt,fpf bilheteira,1900,0.06,0.17,LOW,expansion,0,
pt,sorteio online,1900,2.71,0.01,LOW,expansion,0,
pt,louis vuitton portugal online,1900,0.49,0.45,MEDIUM,expansion,0,
pt,vaga de emprego porto,1900,0.17,0.32,LOW,expansion,0,
pt,folhetos lidl proxima semana,1900,0.05,0.21,LOW,expansion,0,
pt,equipamento portugal,1900,0.23,0.64,MEDIUM,expansion,0,
pt,cartão de crédito online aprovado na hora,1900,3.27,0.77,HIGH,expansion,0,
pt,classificados grátis portugal,1900,1.04,0.02,LOW,expansion,0,
pt,bk portugal sa,1900,0.03,0,LOW,expansion,0,
pt,mini créditos rápidos online portugal,1900,2.7,0.76,HIGH,expansion,0,
pt,cisco portugal,1900,1.96,0.05,LOW,expansion,0,
pt,sites de empregos em portugal,1900,0.32,0.51,MEDIUM,expansion,0,
pt,seg social porto,1900,0.32,0,LOW,expansion,0,
pt,vfs global portugal,1900,1.77,0.02,LOW,expansion,0,
pt,banco de portugal dívidas,1900,1.6,0.04,LOW,expansion,0,
pt,moedas de 2 euros valiosas preço,1900,0.1,0.43,MEDIUM,expansion,0,
pt,loja 2,1900,1.06,0.03,LOW,expansion,0,
pt,t0 porto arrendar,1900,0.33,0.47,MEDIUM,expansion,0,
pt,finance portal portugal,1900,1.16,0.01,LOW,expansion,0,
pt,classificados grátis em portugal,1900,1.04,0.02,LOW,expansion,0,
pt,loja porto,1900,0.3,0.1,LOW,expansion,0,
pt,classificados gratis portugal,1900,1.04,0.02,LOW,expansion,0,
pt,quarteira portugal market,1900,0.84,0.03,LOW,expansion,0,
pt,bilhetes fcp,1900,0.02,0.14,LOW,expansion,0,
pt,betclic portugal,1900,1.53,0.19,LOW,expansion,0,
pt,fcp bilhetes,1900,0.02,0.14,LOW,expansion,0,
pt,restaurantes baratos porto,1900,0.27,0.17,LOW,expansion,0,
pt,cash converters porto,1900,0.83,0.57,MEDIUM,expansion,0,
pt,quarteira market portugal,1900,0.84,0.03,LOW,expansion,0,
pt,c&a online pt,1900,0.67,1,HIGH,expansion,0,
pt,finanças porto,1900,0.02,0.01,LOW,expansion,0,
pt,preço combustíveis próxima semana contas poupança,1900,0,0,LOW,expansion,0,
pt,fnac porto,1900,0.66,0.03,LOW,expansion,0,
pt,t1 porto arrendar,1900,0.23,0.38,MEDIUM,expansion,0,
pt,acp portugal,1900,0.26,0.15,LOW,expansion,0,
pt,imobiliarias lisboa,1900,0.89,0.58,MEDIUM,expansion,0,
pt,intermarche portugal,1900,0.44,0.17,LOW,expansion,0,
pt,loja online,1900,3.18,0.86,HIGH,expansion,0,
pt,primark lojas portugal,1900,0.27,0.01,LOW,expansion,0,
pt,seguranca social porto,1900,0.32,0,LOW,expansion,0,
pt,preço combustíveis próxima semana contas-poupança,1900,0,0,LOW,expansion,0,
pt,carros usados baratos até 1000 euros,1900,0.28,0.18,LOW,expansion,0,
pt,gdp portugal,1900,0,0,LOW,expansion,0,
pt,jogo casino online,1900,35.99,0.06,LOW,expansion,0,
pt,ferramentas lidl esta semana,1900,0.13,1,HIGH,expansion,0,
pt,aumento preços combustíveis,1900,0.02,0,LOW,expansion,0,
pt,parque low cost aeroporto porto,1900,0.92,0.69,HIGH,expansion,0,
pt,caixa credito agricola online,1900,0,0.01,LOW,expansion,0,
pt,converter escudos em euros,1900,0,0,LOW,expansion,0,
pt,imobiliarias porto,1900,0.84,0.52,MEDIUM,expansion,0,
pt,c&a portugal online,1900,0.67,1,HIGH,expansion,0,
pt,rodoviária horários e preços,1900,0.08,0.06,LOW,expansion,0,
pt,casas modulares preços,1900,0.17,0.83,HIGH,expansion,0,
pt,carros usados lisboa,1900,0.36,0.66,MEDIUM,expansion,0,
pt,ofertas de emprego lisboa,1900,0.16,0.28,LOW,expansion,0,
pt,c&a online portugal,1900,0.67,1,HIGH,expansion,0,
pt,ofertas de emprego porto,1900,0.05,0.25,LOW,expansion,0,
es,devolver fianza comunidad de madrid,1900,0.01,0,LOW,expansion,0,
es,alquiler vecindario,1900,1.04,0.08,LOW,expansion,0,
es,pisos en alquiler palma de mallorca particulares económicos,1900,0.54,0.14,LOW,expansion,0,
es,pisos alquiler calahorra,1900,1,0.04,LOW,expansion,0,
es,pisos alquiler tarrega,1900,0.98,0.05,LOW,expansion,0,
es,seguro de hogar barato,1900,14.03,0.8,HIGH,expansion,0,
es,ofertas coches nuevos,1900,1.26,0.84,HIGH,expansion,0,
es,alquiler piso calahorra,1900,1,0.04,LOW,expansion,0,
es,actualizar renta alquiler 2025,1900,0,0,LOW,expansion,0,
es,pisos paterna alquiler,1900,0.33,0.04,LOW,expansion,0,
es,plusvalia madrid,1900,0.51,0.01,LOW,expansion,0,
es,impuestos españa,1900,1.37,0.05,LOW,expansion,0,
es,piso alquiler betanzos,1900,1.57,0.06,LOW,expansion,0,
es,subastas de coches embargados por bancos,1900,0.35,0.36,MEDIUM,expansion,0,
es,vuelos baratos skyscanner,1900,0.46,0.16,LOW,expansion,0,
es,coches de alquiler baratos barcelona,1900,2.41,0.79,HIGH,expansion,0,
es,abono transportes madrid zonas,1900,0,0,LOW,expansion,0,
es,salario mínimo en españa 2026,1900,0.11,0.01,LOW,expansion,0,
es,precios coches electricos,1900,0.74,1,HIGH,expansion,0,
es,valoracion vehiculos comunidad de madrid,1900,1.64,0.11,LOW,expansion,0,
es,vuelos baratos a berlin,1900,0.58,0.64,MEDIUM,expansion,0,
es,donaciones comunidad de madrid,1900,5.77,0.01,LOW,expansion,0,
es,piso alquiler moratalaz,1900,0.53,0.03,LOW,expansion,0,
es,cuponazo 1 de agosto,1900,0,0,LOW,expansion,0,
es,numismatica madrid,1900,0.33,0.27,LOW,expansion,0,
es,alquiler suiza,1900,0.27,0.26,LOW,expansion,0,
es,piso en alquiler premia de mar,1900,1.03,0.09,LOW,expansion,0,
es,coche de segunda mano de 7 plazas,1900,0.45,0.99,HIGH,expansion,0,
es,icex españa exportación e inversiones,1900,4.47,0.03,LOW,expansion,0,
es,alquiler pisos moratalaz,1900,0.53,0.03,LOW,expansion,0,
es,piso alquiler huesca capital,1900,0.52,0.06,LOW,expansion,0,
es,alquiler de coches por meses,1900,3.6,0.71,HIGH,expansion,0,
es,caja madrid,1900,4.7,0.09,LOW,expansion,0,
es,alquiler barato malaga,1900,0.68,0.32,LOW,expansion,0,
es,precio de la luz hoy en madrid,1900,2.68,0.05,LOW,expansion,0,
es,recarga tarjeta transporte madrid,1900,0,0,LOW,expansion,0,
es,alquiler pisos paterna,1900,0.33,0.04,LOW,expansion,0,
es,concesionarios de coches de segunda mano,1900,0.88,0.91,HIGH,expansion,0,
es,salario mínimo interprofesional españa 2026,1900,0.14,0.02,LOW,expansion,0,
es,licencia taxi barcelona,1900,1.12,0.04,LOW,expansion,0,
es,alquiler de pisos reus,1900,0.4,0.05,LOW,expansion,0,
es,devolucion fianza comunidad de madrid,1900,0.01,0,LOW,expansion,0,
es,pisos baratos madrid,1900,0.27,0.5,MEDIUM,expansion,0,
es,ayudas al alquiler comunidad de madrid,1900,0.78,0.01,LOW,expansion,0,
es,bolsa del barcelona,1900,0.78,0.06,LOW,expansion,0,
es,venta pisos asturias,1900,0.06,0.31,LOW,expansion,0,
es,alquiler piso betanzos,1900,1.57,0.06,LOW,expansion,0,
es,mobles can barato,1900,0.62,1,HIGH,expansion,0,
es,devolución fianzas comunidad de madrid,1900,0,0,LOW,expansion,0,
es,alquiler garajes,1900,0.32,0.02,LOW,expansion,0,
es,financiar coche,1900,3.96,0.75,HIGH,expansion,0,
es,piso de bancos madrid,1900,0.29,0.63,MEDIUM,expansion,0,
es,vientre de alquiler,1900,3.91,0.31,LOW,expansion,0,
es,precio ozempic españa,1900,0,0,LOW,expansion,0,
es,alquiler de piso,1900,0.66,0.19,LOW,expansion,0,
es,empresas de alquiler de coches,1900,2.07,0.53,MEDIUM,expansion,0,
es,vuelos baratos a bruselas,1900,0.63,0.73,HIGH,expansion,0,
es,alquiler de coches barcelona baratos,1900,2.41,0.79,HIGH,expansion,0,
es,zona abono transporte madrid,1900,0,0,LOW,expansion,0,
es,hibrido enchufable mas barato,1900,0.76,1,HIGH,expansion,0,
es,idealista pisos en alquiler,1900,0.58,0.02,LOW,expansion,0,
es,ahorramas madrid,1900,0.09,0.03,LOW,expansion,0,
es,precio coches nuevos,1900,0.36,0.98,HIGH,expansion,0,
es,ayuda alquiler madrid,1900,1.03,0.01,LOW,expansion,0,
es,precio pintar coche,1900,0.37,0.34,MEDIUM,expansion,0,
es,prorroga alquiler,1900,0.56,0.02,LOW,expansion,0,
es,préstamos rápidos españa,1900,2.63,0.42,MEDIUM,expansion,0,
es,abono de transporte madrid,1900,0.43,0.01,LOW,expansion,0,
es,seguro a todo riesgo con franquicia,1900,10.05,0.8,HIGH,expansion,0,
es,carta verde coche,1900,1.17,0.02,LOW,expansion,0,
es,banco españa cirbe,1900,1.11,0.03,LOW,expansion,0,
es,coches nuevos baratos km 0,1900,0.55,0.98,HIGH,expansion,0,
es,mercado de motores madrid,1900,1.27,0,LOW,expansion,0,
es,alojamiento ibiza barato,1900,1.29,0.74,HIGH,expansion,0,
es,alojamiento barato londres,1900,1.81,0.79,HIGH,expansion,0,
es,pisos de bancos madrid,1900,0.29,0.63,MEDIUM,expansion,0,
es,neumáticos baratos ferja,1900,0.59,0.09,LOW,expansion,0,
es,que es el irpf en españa,1900,0.11,0.09,LOW,expansion,0,
es,coches segunda mano madrid particulares,1900,0.33,0.98,HIGH,expansion,0,
es,pisos alquiler aluche,1900,1.17,0.03,LOW,expansion,0,
es,alquiler piso paterna,1900,0.33,0.04,LOW,expansion,0,
es,inforesidencias barcelona bolsa de trabajo,1900,0.02,0.01,LOW,expansion,0,
es,prima de riesgo españa hoy,1900,0,0,LOW,expansion,0,
es,piso en alquiler en eibar,1900,1.69,0.07,LOW,expansion,0,
es,zonas abono transporte madrid,1900,0,0,LOW,expansion,0,
es,alquiler piso antequera,1900,0.71,0.08,LOW,expansion,0,
es,coches de 7 plazas segunda mano,1900,0.45,0.99,HIGH,expansion,0,
es,expendeduría número 1,1900,0,0.01,LOW,expansion,0,
es,illescas alquiler,1900,2.35,0.1,LOW,expansion,0,
es,vuelos baratos a lisboa,1900,0.52,0.71,HIGH,expansion,0,
es,alquiler con derecho a compra,1900,0.54,0.24,LOW,expansion,0,
es,seguro de coche por días,1900,2.09,0.81,HIGH,expansion,0,
es,pisos alquiler amposta,1900,1.19,0.11,LOW,expansion,0,
es,vuelos a menorca baratos,1900,0.6,0.74,HIGH,expansion,0,
es,devolución fianza comunidad de madrid,1900,0.01,0,LOW,expansion,0,
es,pisos de alquiler en premia de mar,1900,1.03,0.09,LOW,expansion,0,
es,numismática madrid,1900,0.33,0.27,LOW,expansion,0,
es,pagar impuesto circulacion madrid,1900,0,0,LOW,expansion,0,
es,abono transporte madrid joven,1900,0.01,0,LOW,expansion,0,
es,coche smart precio,1900,0.64,0.91,HIGH,expansion,0,
es,pisos en alquiler barcelona particulares,1900,0.33,0.37,MEDIUM,expansion,0,
es,apartamentos baratos,1900,1.14,0.63,MEDIUM,expansion,0,
es,alquiler coche barcelona barato,1900,3.07,0.72,HIGH,expansion,0,
es,alquiler piso en paterna,1900,0.33,0.04,LOW,expansion,0,
es,apartamentos baratos menorca,1900,0.94,0.76,HIGH,expansion,0,
es,indice alquiler,1900,0,0,LOW,expansion,0,
es,contrato alquiler vivienda,1900,0.6,0.29,LOW,expansion,0,
es,bolsa de madrid mercado continuo ibex 35,1900,2.98,0.01,LOW,expansion,0,
es,tipos de cambio banco de españa,1900,0,0,LOW,expansion,0,
es,alquiler logroño,1900,1.39,0.14,LOW,expansion,0,
es,alquiler piso ubeda,1900,1.29,0.03,LOW,expansion,0,
es,precios de coches nuevos,1900,0.41,1,HIGH,expansion,0,
es,precios coches byd,1900,0.47,0.83,HIGH,expansion,0,
es,alternador coche precio,1900,0.22,0.42,MEDIUM,expansion,0,
es,fibra y movil mas barato,1900,3.8,0.77,HIGH,expansion,0,
es,seguros de moto baratos,1900,6.25,0.78,HIGH,expansion,0,
es,alquileres baratos malaga,1900,0.68,0.32,LOW,expansion,0,
es,bono joven alquiler,1900,0.81,0.01,LOW,expansion,0,
es,apartamentos málaga baratos,1900,1.28,0.64,MEDIUM,expansion,0,
es,enterprise alquiler coches,1900,0.8,0.63,MEDIUM,expansion,0,
es,recargar tarjeta transporte madrid,1900,0,0,LOW,expansion,0,
es,orforglipron precio españa,1900,0.7,0.48,MEDIUM,expansion,0,
es,bolsa de madrid dividendos,1900,0.96,0.01,LOW,expansion,0,
es,salario mínimo españa,1900,0.68,0,LOW,expansion,0,
es,tarrega pisos alquiler,1900,0.98,0.05,LOW,expansion,0,
es,precios coches,1900,1,0.98,HIGH,expansion,0,
es,alcorcon alquiler,1900,0.7,0.05,LOW,expansion,0,
es,coches precio,1900,1,0.98,HIGH,expansion,0,
es,impuesto basuras madrid,1900,0,0,LOW,expansion,0,
es,alquiler piso barajas,1900,0.9,0.07,LOW,expansion,0,
es,tarjeta metro barcelona,1900,0.6,0.01,LOW,expansion,0,
es,coches sin carnet de segunda mano,1900,0.15,0.97,HIGH,expansion,0,
es,abono transporte madrid zonas,1900,0,0,LOW,expansion,0,
es,entradas piscina municipal madrid,1900,0,0,LOW,expansion,0,
es,iphone nuevo barato,1900,0.41,1,HIGH,expansion,0,
es,becas comunidad de madrid bachillerato,1900,2.9,0.01,LOW,expansion,0,
es,apartamentos en sevilla baratos,1900,1.09,0.73,HIGH,expansion,0,
es,tasa turistica barcelona,1900,0.1,0.02,LOW,expansion,0,
es,alquiler leon,1900,0.55,0.09,LOW,expansion,0,
es,actualización renta alquiler 2025,1900,0,0,LOW,expansion,0,
es,ipc alquiler 2026,1900,0,0,LOW,expansion,0,
es,precio alquiler furgoneta por día,1900,0.87,0.46,MEDIUM,expansion,0,
es,mil anuncios alquiler,1900,1.11,0.09,LOW,expansion,0,
es,bolsa de barcelona,1900,0.78,0.06,LOW,expansion,0,
es,pago impuesto circulacion madrid,1900,0,0,LOW,expansion,0,
